 const           X2              X3              X4              X5              X6              X7              X8              X9              U1              U0              V               wage1           wage0           state           wage          
1.0              0.465977       -0.640835       -0.852218        0.545230       -0.280516        1.754198       -0.078554        1.099096        0.244843        3.489802e-03    0.492831        1.290210        0.688869       1.0              1.290210      
1.0              0.833402       -1.001648        1.220276       -0.415934        0.313630       -0.272304        1.499967       -0.708573        0.344854       -1.415061e-01   -1.159451        3.210145        1.001124       1.0              3.210145      
1.0              0.792465        0.220621        2.389038        1.308369        1.610321       -0.698375       -0.408961        0.403178        0.223968       -3.803983e-01   -1.124368        3.537863        0.816940       1.0              3.537863      
1.0             -0.160728        0.091454        0.875015       -0.503694        0.799211       -0.600125       -1.222975       -0.223833       -0.094686       -1.500383e-01    1.577399        1.337917        0.390643       0.0              0.390643      
1.0             -1.529761       -1.214132        0.179282       -0.337298        1.297272        1.382413       -0.773121        1.611012       -0.174095        9.326187e-02    0.187483        0.723807        0.511182       0.0              0.511182      
1.0              0.617543        1.028069       -1.050119       -0.533279       -1.215874       -0.343560       -0.327526        0.230625        0.134508       -2.359813e-02    2.130890        0.021168        0.133422       0.0              0.133422      
1.0             -0.463532       -1.667947       -0.611719        1.255153        0.266964       -0.568922        1.624337       -1.750091       -0.236347        8.819864e-03   -0.220940        1.154805        0.831678       0.0              0.831678      
1.0             -0.509074        0.920884        0.478343       -0.203782        0.230413       -1.105752        0.784094        0.765733       -0.043940        5.223009e-03    0.597841        0.481996        0.205042       0.0              0.205042      
1.0              0.770857       -0.031921       -0.315631        0.608890        0.729207        0.760102        0.852153       -0.285138       -0.075848        1.218036e-01    1.077080        1.215770        0.830806       0.0              0.830806      
1.0             -0.624466       -1.005641       -1.072715       -2.122816        2.329125       -1.233533       -0.664010        0.954327        0.025269        3.321053e-01   -1.238325        0.087884        0.530127       0.0              0.530127      
1.0              1.314109       -0.776531       -0.772365        0.681731       -0.912763        0.202446       -1.355205        1.166256        0.323202        5.527328e-02   -1.195799        1.996040        1.019119       1.0              1.996040      
1.0              1.175382       -0.855893       -0.998977        0.065794       -0.125106       -0.382590       -0.317554        0.300075       -0.348553       -1.233754e-01   -0.488829        1.024775        0.724474       1.0              1.024775      
1.0              1.539208       -1.462312       -0.160989       -0.236731       -0.824269        1.446094        0.823754       -0.504435        0.192834       -2.583771e-01    0.166457        2.690438        0.955182       1.0              2.690438      
1.0             -0.010836        0.107762        0.339606       -2.418782        0.405482        0.396551        0.588910        0.437960        0.229476        6.467508e-02    0.565216        1.035145        0.355741       0.0              0.355741      
1.0              1.223524       -1.376949        0.546746        1.389971        1.603713       -0.994012       -0.168785       -0.059135       -0.052326        1.892274e-01   -0.230687        3.009175        1.586203       0.0              1.586203      
1.0             -0.898671       -1.532417        0.407450       -0.069103        3.276857        0.925655       -0.883341        0.699956        0.301455        1.842003e-01   -0.454453        1.940098        0.911022       1.0              1.940098      
1.0              0.820721       -1.652416        0.254097       -1.515826       -1.333701       -0.128358        0.010255        0.351754        0.045582       -1.673874e-01   -0.503168        2.365064        0.858575       1.0              2.365064      
1.0              1.481959        0.800836       -0.305521       -1.787005        0.116828        0.120886        0.270060       -1.215684        0.164235       -2.518979e-02    1.073349        1.024604        0.418103       0.0              0.418103      
