 const           X2              X3              U1              U0              V               Y1              Y0              D               Y             
1.0             -0.207993       -1.296123       -0.126851        0.007633        0.287519        0.757713        0.455635       1.0              0.757713      
1.0             -0.120109        0.013852        0.051694        0.012266       -0.724681        0.985034        0.482239       1.0              0.985034      
1.0             -0.172233        0.897201        0.057839        0.130530       -0.398310        0.962249        0.587472       1.0              0.962249      
1.0             -0.145484       -1.456921       -0.020630        0.158893       -0.622356        0.898627        0.622522       1.0              0.898627      
1.0             -1.595646        2.207969       -0.149428        0.091463       -1.485392       -0.035012        0.192552       1.0             -0.035012      
1.0             -0.075660       -0.832493       -0.018022       -0.068570        0.955406        0.939987        0.412515       0.0              0.412515      
1.0              2.230286        1.714184        0.160057        0.113525       -0.297984        2.397866        1.171096       1.0              2.397866      
1.0             -0.370776        0.714629       -0.279253        0.011022       -2.112640        0.514966        0.418328       1.0              0.514966      
1.0             -0.197284        0.538743       -0.012446       -0.002765       -0.706952        0.878061        0.447913       1.0              0.878061      
1.0             -0.274002        0.286741       -0.083524       -0.074446       -0.435743        0.764405        0.357053       1.0              0.764405      
1.0              0.542193        0.807471       -0.033023        0.021579       -1.412146        1.267894        0.657127       1.0              1.267894      
1.0              0.230444        0.747059       -0.079886       -0.128887       -0.534850        1.048011        0.428724       1.0              1.048011      
